Round,Accuracy,Total communication counts,Selected Clients,GRC Weight - Loss,GRC Weight - Diff
245,77.88000000000001,980,"8,7",0.4540616582076394,0.5459383417923606
246,68.07,984,"8,7",0.4540616582076394,0.5459383417923606
247,76.96,988,"3,4",0.4068944731142987,0.5931055268857013
248,65.9,992,"3,4",0.4068944731142987,0.5931055268857013
249,77.49000000000001,996,"0,6",0.4068944731142987,0.5931055268857013
250,74.63,1000,"0,6",0.4068944731142987,0.5931055268857013
251,76.21,1004,"5,0",0.47673053617795014,0.5232694638220499
252,66.03,1008,"5,0",0.47673053617795014,0.5232694638220499
253,71.55,1012,"8,9",0.48176849966366225,0.5182315003363377
254,61.06,1016,"8,9",0.48176849966366225,0.5182315003363377
255,77.14,1020,"4,2",0.344936528093059,0.655063471906941
256,62.36000000000001,1024,"4,2",0.344936528093059,0.655063471906941
257,66.99000000000001,1028,"9,8",0.4527536530651392,0.5472463469348609
258,58.10999999999999,1032,"9,8",0.4527536530651392,0.5472463469348609
259,76.78,1036,"7,3",0.43073137938716366,0.5692686206128363
260,69.77,1040,"7,3",0.43073137938716366,0.5692686206128363
261,71.54,1044,"5,8",0.4173260772755087,0.5826739227244913
262,59.96,1048,"5,8",0.4173260772755087,0.5826739227244913
263,82.08,1052,"1,6",0.4173260772755087,0.5826739227244913
264,77.7,1056,"1,6",0.4173260772755087,0.5826739227244913
265,73.42,1060,"8,6",0.5434864884980867,0.45651351150191327
266,67.35,1064,"8,6",0.5434864884980867,0.45651351150191327
267,77.95,1068,"3,2",0.4569061626849541,0.5430938373150459
268,69.45,1072,"3,2",0.4569061626849541,0.5430938373150459
269,72.87,1076,"8,5",0.45119767635874913,0.5488023236412508
270,62.660000000000004,1080,"8,5",0.45119767635874913,0.5488023236412508
271,80.84,1084,"0,4",0.45119767635874913,0.5488023236412508
272,73.09,1088,"0,4",0.45119767635874913,0.5488023236412508
273,74.41,1092,"9,0",0.5380435180569226,0.46195648194307737
274,64.96,1096,"9,0",0.5380435180569226,0.46195648194307737
275,75.02,1100,"4,5",0.4234826744452545,0.5765173255547456
276,61.12,1104,"4,5",0.4234826744452545,0.5765173255547456
277,72.8,1108,"3,9",0.5398824443183906,0.46011755568160934
278,61.050000000000004,1112,"3,9",0.5398824443183906,0.46011755568160934
279,77.86999999999999,1116,"7,1",0.5398824443183906,0.46011755568160934
280,74.25,1120,"7,1",0.5398824443183906,0.46011755568160934
281,77.57,1124,"8,2",0.3921662880042586,0.6078337119957414
282,70.09,1128,"8,2",0.3921662880042586,0.6078337119957414
283,81.71000000000001,1132,"6,3",0.42369060152820126,0.5763093984717987
284,76.18,1136,"6,3",0.42369060152820126,0.5763093984717987
285,76.34,1140,"5,8",0.48034549787407554,0.5196545021259245
286,66.82000000000001,1144,"5,8",0.48034549787407554,0.5196545021259245
287,78.17,1148,"0,3",0.4355721092940274,0.5644278907059725
288,73.81,1152,"0,3",0.4355721092940274,0.5644278907059725
289,71.39,1156,"8,3",0.5662712388830426,0.4337287611169573
290,67.33,1160,"8,3",0.5662712388830426,0.4337287611169573
291,75.01,1164,"8,1",0.5792565942975064,0.4207434057024936
292,72.3,1168,"8,1",0.5792565942975064,0.4207434057024936
293,79.60000000000001,1172,"5,2",0.45704550074381856,0.5429544992561814
294,64.57000000000001,1176,"5,2",0.45704550074381856,0.5429544992561814
295,81.6,1180,"4,9",0.45704550074381856,0.5429544992561814
296,77.02,1184,"4,9",0.45704550074381856,0.5429544992561814
297,82.64,1188,"7,8",0.4068635484825835,0.5931364515174165
298,75.38,1192,"7,8",0.4068635484825835,0.5931364515174165
299,76.72,1196,"3,9",0.43062086370566005,0.5693791362943399
300,67.92,1200,"3,9",0.43062086370566005,0.5693791362943399
